userId,user,book_name,book_rating,book_num_pages,book_publish_date
80,Tailor,eBay: Top 100 Simplified Tips & Tricks,4.27,260,2006-6-6
80,Tailor,The Death of Ivan Ilych And Other Stories,4.11,304,2003-4-1
80,Tailor,Ruby Cookbook,3.84,873,2006-7-29
80,Tailor,Simply Beautiful Beaded Jewelry,3.77,128,2006-3-14
81,Korney,We the Living,3.91,464,1996-1-1
81,Korney,Ángeles y demonios (Robert Langdon  #1),3.89,508,2005-12-1
81,Korney,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,4.06,272,2006-6-15
81,Korney,Men Are from Mars  Women Are from Venus,3.55,368,2012-4-3
81,Korney,The 48 Laws of Power,4.18,452,2000-9-1
81,Korney,The Cobweb,3.61,448,2005-5-31
81,Korney,"Hatchet: A Guide for Using ""Hatchet"" in the Classroom",4.00,48,1994-8-28
81,Korney,Suppliant Women / Electra / Heracles,4.47,464,1998-9-1
81,Korney,Dinner with Anna Karenina,2.99,360,2006-1-28
81,Korney,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,4.00,168,2003-4-1
81,Korney,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,4.50,1122,2006-10-17
81,Korney,Harry Potter Boxed Set  Books 1-5 (Harry Potter  #1-5),4.78,2690,2004-9-13
82,Toni,Lysis/Phaedrus/Symposium: Plato on Homosexuality,4.47,157,1991-12-1
82,Toni,Jesus the Son of Man,3.98,216,1995-2-21
82,Toni,The Lovely Bones,3.81,532,2004-4-1
82,Toni,The Changeling,3.55,339,2005-4-12
82,Toni,Tolstoy: Anna Karenina,4.19,128,1987-11-26
82,Toni,Sexus (The Rosy Crucifixion  #1),3.98,506,1994-1-12
82,Toni,The Odyssey,3.76,304,1999-8-1
82,Toni,Leadership,3.72,397,2002-10-1
82,Toni,The Names,3.64,339,1989-7-17
82,Toni,Stranger in a Strange Land,3.92,528,1991-10-1
82,Toni,The Westing Game,4.02,182,2004-4-12
82,Toni,Gravity's Rainbow,4.01,776,2006-10-31
83,Sadie,Monkey Business,3.67,392,2004-9-24
84,Algernon,A Million Little Pieces,3.65,515,2005-9-22
84,Algernon,Memoirs of a Geisha: A Portrait of the Film,4.08,144,2005-10-20
84,Algernon,The Confusion (The Baroque Cycle  #2),4.26,815,2005-6-14
84,Algernon,The Power Broker: Robert Moses and the Fall of New York,4.51,1344,1975-7-12
85,Harriett,Underworld,3.92,827,1998-7-9
85,Harriett,The Theban Plays (Everyman's Library  #93),3.97,223,1994-10-18
85,Harriett,Children of Heracles / Hippolytus / Andromache / Hecuba,4.26,528,1995-2-15
85,Harriett,Memoirs of a Geisha,4.11,503,2005-11-22
85,Harriett,Dreamer of Dune: The Biography of Frank Herbert,4.01,592,2004-7-1
85,Harriett,The Puffin Book of Nonsense Verse,4.02,287,1996-10-3
85,Harriett,The Iliad,3.86,588,2004-4-3
85,Harriett,Atlas Shrugged,3.69,1168,1999-8-1
86,Doralynn,Growing Up Untouchable in India: A Dalit Autobiography,3.65,224,2000-12-20
86,Doralynn,Job: A Comedy of Justice,3.78,439,1985-10-12
86,Doralynn,Interface,3.68,640,2005-5-31
86,Doralynn,The Lord of the Rings: The Art of the Fellowship of the Ring,4.59,192,2002-6-12
86,Doralynn,The Lord of the Rings: Complete Visual Companion,4.50,224,2004-11-15
86,Doralynn,Wrinkles in Time,4.01,360,1994-10-1
86,Doralynn,The Power Broker: Robert Moses and the Fall of New York,4.51,1344,1975-7-12
86,Doralynn,On Love: Lysis/Symposium/Phaedrus/Alcibiades/Selections from Republic & Laws,4.06,272,2006-6-15
86,Doralynn,The Odyssey,3.76,515,1998-11-5
86,Doralynn,The Big U,3.25,308,2001-2-6
86,Doralynn,The Zen of CSS Design: Visual Enlightenment for the Web,3.98,296,2005-2-17
86,Doralynn,By the River Piedra I Sat Down and Wept,3.57,208,2006-5-23
86,Doralynn,Gravity's Rainbow,4.01,776,2006-10-31
87,Glenine,The Air-Conditioned Nightmare,3.83,292,1970-1-17
87,Glenine,Underworld,3.92,827,1998-7-9
87,Glenine,Another Bullshit Night in Suck City,3.78,347,2005-9-12
87,Glenine,Lonely Planet Londres,4.03,480,2006-5-1
87,Glenine,Programming Ruby: The Pragmatic Programmers' Guide,4.03,828,2004-10-11
87,Glenine,Deception Point,3.71,448,2005-8-1
87,Glenine,CliffsNotes on Tolstoy's Anna Karenina,3.85,80,1965-11-26
87,Glenine,Modern Latin America,3.59,528,2004-10-7
87,Glenine,The Crescent Obscured: The United States and the Muslim World  1776-1815,3.62,284,2000-7-15
87,Glenine,Miami Blues (Hoke Moseley #1),3.94,191,2004-8-10
87,Glenine,The Big U,3.25,308,2001-2-6
87,Glenine,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),4.22,215,2004-8-3
87,Glenine,The Known World,3.83,576,2004-6-15
88,Rob,The Confusion (The Baroque Cycle  #2),4.26,815,2005-6-14
88,Rob,The Brooklyn Follies,3.84,306,2006-10-17
88,Rob,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,4.39,576,1998-9-17
88,Rob,Medea,3.87,431,2002-9-16
88,Rob,El perfume: Historia de un asesino,4.02,239,2002-6-1
88,Rob,Memoirs of a Geisha,4.11,497,2005-12-1
88,Rob,How to Buy  Sell & Profit on eBay: Kick-Start Your Home-Based Business in Just Thirty Days,3.48,336,2005-5-3
88,Rob,Geisha of Gion,3.93,334,2003-5-6
88,Rob,How to Succeed with Women,3.76,320,1998-10-29
88,Rob,The Histories,3.99,816,1997-3-25
88,Rob,The Brooklyn Follies,3.84,306,2006-10-17
88,Rob,Moon Palace,3.94,320,1990-4-1
88,Rob,The Broken Wings,3.92,132,2003-3-3
88,Rob,A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,4.11,397,2006-9-12
88,Rob,Medea,3.87,116,2006-8-10
88,Rob,Job: A Comedy of Justice,3.78,439,1985-10-12
88,Rob,Heretics of Dune (Dune Chronicles #5),3.86,471,1987-8-15
88,Rob,Untouchable,3.71,160,1990-7-3
89,Meredith,The Complete Plays,4.21,577,1984-3-1
89,Meredith,The New York Trilogy,3.89,308,2006-3-28
89,Meredith,Rising from the Plains,4.23,208,1987-11-1
89,Meredith,Hatchet (Brian's Saga  #1),3.72,208,2000-4-1
89,Meredith,Agile Web Development with Rails: A Pragmatic Guide,3.84,558,2005-7-28
89,Meredith,Heretics of Dune (Dune Chronicles  #5),3.86,480,1984-4-16
89,Meredith,The Lord of the Rings (The Lord of the Rings  #1-3),4.50,1184,2004-10-21
89,Meredith,The White Album,4.17,222,1990-10-1
89,Meredith,Rereading America: Cultural Contexts for Critical Thinking and Writing,3.77,826,2004-1-21
89,Meredith,Salmon of Doubt: Hitchhiking the Galaxy One Last Time,3.93,336,2003-7-1
89,Meredith,The Trojan Women and Hippolytus,3.63,64,2002-7-17
89,Meredith,Collected Stories,4.19,352,2008-5-13
89,Meredith,Underworld,3.92,827,1998-7-9
89,Meredith,The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1-5),4.38,815,2002-4-30
89,Meredith,Tesla Papers,4.13,100,2000-12-1
90,Marris,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,3.97,250,2006-8-1
90,Marris,Men Are from Mars  Women Are from Venus,3.55,2,2007-4-3
90,Marris,Modern Latin America,3.59,528,2004-10-7
90,Marris,The History (Great Minds),3.99,613,1992-11-1
90,Marris,L'Histoire de Pi,3.91,448,2005-11-24
90,Marris,The Natural,3.63,231,2003-7-7
90,Marris,Deception Point,3.71,585,2004-5-1
90,Marris,Treasure Island,3.83,213,2004-10-1
90,Marris,Simply Beautiful Beaded Jewelry,3.77,128,2006-3-14
90,Marris,Anna Karenina,4.05,838,2004-5-31
90,Marris,The Untouchable,3.95,367,1998-6-30
90,Marris,Collected Stories,4.19,352,2008-5-13
91,Jordanna,Rereading America: Cultural Contexts for Critical Thinking and Writing,3.77,826,2004-1-21
91,Jordanna,Sailing Alone Around the Room: New and Selected Poems,4.23,192,2002-9-17
91,Jordanna,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),4.22,215,2004-8-3
91,Jordanna,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,3.97,496,2006-12-8
91,Jordanna,I am Charlotte Simmons,3.42,738,2005-8-30
91,Jordanna,Nexus (The Rosy Crucifixion  #3),4.10,316,1994-1-13
91,Jordanna,Moon Palace,3.94,320,1990-4-1
91,Jordanna,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,4.06,304,2003-3-25
91,Jordanna,Monkey Business: True Story of the Scopes Trial,3.15,368,2005-5-15
91,Jordanna,The Game: Penetrating the Secret Society of Pickup Artists,3.74,464,2005-9-6
92,Lee,Memoria de mis putas tristes,3.60,112,2004-10-19
92,Lee,The War,3.85,192,1994-8-1
92,Lee,The Road to Dune,3.88,426,2006-8-29
92,Lee,Traders  Guns & Money: Knowns and Unknowns in the Dazzling World of Derivatives,3.83,334,2006-5-15
92,Lee,Harry Potter Collection (Harry Potter  #1-6),4.73,3342,2005-9-12
92,Lee,Libra,3.99,480,1991-5-1
92,Lee,Oedipus Rex  (The Theban Plays  #1),3.70,75,2006-6-22
92,Lee,A Shadow in Summer (Long Price Quartet  #1),3.60,331,2006-3-7
92,Lee,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),4.56,192,2005-9-13
92,Lee,Hamlet,4.02,289,2005-8-1
92,Lee,Men Are from Mars  Women Are from Venus,3.55,2,2007-4-3
92,Lee,The Ultimate Hitchhiker's Guide: Five Complete Novels and One Story (Hitchhiker's Guide to the Galaxy  #1-5),4.38,815,2005-11-1
92,Lee,Starting an eBay Business for Dummies,3.55,384,2004-9-17
92,Lee,City Eclogue,4.13,136,2006-1-30
93,Merv,Lovely in Her Bones (Elizabeth MacPherson  #2),3.80,224,1990-5-13
93,Merv,Monkey Business,3.67,392,2004-9-24
93,Merv,Douglas Adams's Starship Titanic,3.60,256,1998-10-27
93,Merv,The Peloponnesian War,3.90,530,1998-6-1
93,Merv,Euripides V: Electra / The Phoenician Women / The Bacchae,4.21,228,1969-1-15
94,Adriena,The Lord of the Rings (The Lord of the Rings  #1-3),4.50,1216,2002-10-1
94,Adriena,Electra and Other Plays,4.14,218,1953-4-30
94,Adriena,The Da Vinci Code (Robert Langdon  #2),3.84,489,2006-3-28
94,Adriena,Sideswipe: A Hoke Moseley Novel,4.05,215,2005-3-8
94,Adriena,Golding's Lord of the Flies (Cliffs Notes),3.95,112,2000-6-13
94,Adriena,Vineland,3.69,385,1997-9-1
94,Adriena,The Histories,3.99,622,1954-9-1
95,Danika,Of Mice and Men,3.87,103,2002-1-8
95,Danika,Memoirs of a Geisha,4.11,497,2005-12-1
95,Danika,"Natural Cures ""They"" Don't Want You to Know about",3.09,571,2004-1-1
95,Danika,The Clan of the Cave Bear (Earth's Children  #1),4.05,468,1980-5-4
95,Danika,The Crescent Obscured: The United States and the Muslim World  1776-1815,3.62,284,2000-7-15
95,Danika,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,4.29,288,2005-5-15
95,Danika,The Power of One (The Power of One  #1),4.35,291,2005-9-13
95,Danika,The Ravishing of Lol Stein,3.66,181,1986-3-12
95,Danika,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,3.65,288,2005-4-1
95,Danika,Medea and Other Plays,4.03,206,2003-3-27
95,Danika,Antigone; Oedipus the Kingn; Electra,3.94,178,1998-9-17
96,Hally,Cyclops / Alcestis / Medea,4.23,432,1994-1-1
96,Hally,Medea,3.87,116,2006-8-10
96,Hally,The Peloponnesian War,3.90,530,1998-6-1
97,Mala,Fast Food Nation: The Dark Side of the All-American Meal,3.74,399,2005-7-5
97,Mala,The Oresteia,4.02,208,2004-9-4
97,Mala,Digging to America,3.55,277,2006-5-2
97,Mala,Three Plays by Aristophanes: Lysistrata/Women at the Thesmophoria/Assemblywomen,3.94,256,1996-8-27
97,Mala,Gita on the Green,3.78,176,2002-5-30
97,Mala,Harry Potter Collection (Harry Potter  #1-6),4.73,3342,2005-9-12
97,Mala,The Iliad,3.86,683,1999-4-29
97,Mala,The Lovely Bones,3.81,532,2004-4-1
97,Mala,The Odyssey,3.76,324,2003-1-30
97,Mala,Gravity's Rainbow,4.01,784,2000-1-1
98,Bambi,On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War,3.72,172,1993-10-1
98,Bambi,Everyday Italian: 125 Simple and Delicious Recipes,3.95,256,2005-2-22
98,Bambi,The Clan of the Cave Bear (Earth's Children  #1),4.05,468,1980-5-4
98,Bambi,I am Charlotte Simmons,3.42,738,2005-8-30
99,Loria,Ruby Cookbook,3.84,873,2006-7-29
99,Loria,The Psychology of Everyday Things,4.17,257,1988-6-13
99,Loria,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,4.10,208,2004-6-17
99,Loria,Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),4.10,188,1992-2-1
99,Loria,Slow Learner: Early Stories,3.50,193,1985-4-30
99,Loria,Le Réseau Kinakuta (Cryptonomicon  #2),4.10,418,2001-3-31
99,Loria,The Complete Greek Tragedies  Volume 3: Euripides,4.43,672,1992-8-1
99,Loria,On Bullshit,3.57,67,2005-1-30
99,Loria,The Good Earth (House of Earth  #1),3.98,418,2009-3-4
99,Loria,The Richest Man in Babylon,4.26,194,2008-2-1
99,Loria,The Year of Magical Thinking,3.89,227,2005-10-4
99,Loria,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),4.22,215,2004-8-3
99,Loria,Lincoln at Gettysburg: The Words That Remade America,4.14,317,1993-6-12
99,Loria,Love As A Foreign Language #5,3.44,58,2006-2-1
99,Loria,City of Glass (The New York Trilogy  #1),3.79,203,1987-4-7
99,Loria,The Wedding Clause,3.60,256,2005-6-7
99,Loria,The Alchemist,3.86,197,1993-5-1
